system:index,belongsTo,pointID,.geo
000100000000000010eb_00000000000000007d29,63455,6851721,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002ed5_00000000000000003b60,63116,13280860,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000adfd_00000000000000001743,63250,6783577,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c961_00000000000000004508,63368,6830868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007b50_000000000000000045c4,63411,6876559,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000f3a_00000000000000007c7a,63363,6787262,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000114d_000000000000000056b4,63396,6847460,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009877_000000000000000041d1,63121,6846818,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b0c2_0000000000000000727e,63321,6867135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d7f4_000000000000000005a9,63358,6752930,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007058_00000000000000001e88,63234,6844559,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000073f0_00000000000000002ef5,63395,6783843,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b01a_00000000000000003b60,63116,10897739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000769_000000000000000054a4,63214,6759416,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000152a_00000000000000008133,63378,6803855,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000403d_00000000000000005d6f,63315,13293576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000028ee_0000000000000000746d,63167,13275684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bf25_00000000000000006932,63043,6891200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a5e6_00000000000000005230,63160,6813658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c7a0_00000000000000001e88,63234,6795655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000113c_00000000000000002ef5,63395,6847564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000004f6c_00000000000000005c4f,63354,6829650,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ad27_00000000000000001ee9,63227,6784705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005472_00000000000000001588,63262,6841397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005611_000000000000000048d5,63280,6768096,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b4bc_00000000000000007065,63146,6843060,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bbc1_000000000000000023dc,63188,6823642,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003c95_00000000000000002312,63026,13291372,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000567c_00000000000000001e88,63234,6892730,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000547c_00000000000000007d29,63455,6841484,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009874_00000000000000001743,63250,6846812,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b0b1_0000000000000000727e,63321,6867152,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000039bc_0000000000000000421b,63261,13289249,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000038ec_000000000000000011c1,63108,13288637,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ca60_00000000000000007f4a,63446,6837910,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000070d9_00000000000000004f4f,63322,6898340,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000ae15_00000000000000004fcc,63080,6783576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b4bb_00000000000000007065,63146,6843252,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007b8c_00000000000000004f4f,63322,6849875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d040_0000000000000000746d,63167,6780131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000010ee_00000000000000007d29,63455,6851623,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006a6b_00000000000000005980,63195,10892283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e86_00000000000000003463,63347,6794429,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000403e_00000000000000005d6f,63315,13293577,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cf1a_00000000000000002b32,63035,6780047,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006606_000000000000000029c9,63025,6781542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a202_00000000000000004ff2,63204,6877855,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a5d8_00000000000000005230,63160,6813733,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000082d2_00000000000000003b60,63116,6796225,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000075f5_00000000000000001326,63084,6851422,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000090b2_00000000000000006224,63428,6892284,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000001170_000000000000000056b4,63396,6847640,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cbfa_000000000000000048d5,63280,10900179,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000059b6_00000000000000004566,63417,6773541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007a01_00000000000000000322,63168,6801986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000015a5_00000000000000005042,63300,6859681,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000567e_00000000000000001e88,63234,6892714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ee2_00000000000000005451,63120,6765590,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000089d3_00000000000000005484,63044,6880792,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000064ae_000000000000000009cf,63294,6844375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000236c_00000000000000006a4e,63302,13271664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008391_000000000000000012c2,63229,6847684,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092a8_000000000000000018be,63123,6799521,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000857_0000000000000000746d,63167,6821138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003bef_00000000000000006224,63428,13291027,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c4df_000000000000000028c0,63247,6756205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008ee4_0000000000000000259e,63021,6765657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000adf_00000000000000007d29,63455,6755097,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a838_00000000000000007c6b,63171,6829543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007b9f_00000000000000004f4f,63322,6849872,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d26a_00000000000000006b66,63349,6825176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000079c4_00000000000000001e3c,63208,6769633,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000082fe_00000000000000000a47,63235,10903380,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005cde_00000000000000008133,63378,6873097,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005ccc_00000000000000008133,63378,6873008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b8e_00000000000000007d6c,63464,10891922,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d212_00000000000000006b66,63349,6824985,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000079e5_00000000000000001e3c,63208,6769636,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d26b_00000000000000006b66,63349,6824992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d213_000000000000000009cf,63294,6825095,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000079db_00000000000000006b18,63390,6775951,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000bcec_00000000000000005b95,63199,6797350,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002cea_00000000000000007807,63004,13279143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005ccb_00000000000000008133,63378,6873098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005cc9_00000000000000008133,63378,10898897,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d379_000000000000000009cf,63294,6825092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d374_00000000000000006b66,63349,6824986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005c6f_00000000000000007807,63004,6830567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006757_00000000000000005230,63160,6816055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005cc8_000000000000000023dc,63188,6873094,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d36e_000000000000000009cf,63294,6825080,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b85_00000000000000007d6c,63464,6871148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007e33_000000000000000056b4,63396,6836762,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000f32_00000000000000007c7a,63363,6787737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000169a_00000000000000001588,63262,6884760,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000a099_00000000000000007d29,63455,6896685,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000051a2_00000000000000005126,63056,6877237,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000035a6_00000000000000007210,63290,13286181,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000002379_00000000000000007696,63085,13271713,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000073ab_000000000000000012c2,63229,6867867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c93_00000000000000002312,63026,10908823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005214_00000000000000005329,63155,6845507,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000584e_00000000000000000371,63198,6880643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000cc5a_00000000000000006dae,63293,6850696,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d1ba_00000000000000002f9c,63471,6818608,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b8a_00000000000000006b66,63349,10891915,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000068a1_00000000000000005126,63056,6850782,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000af12_000000000000000034fd,63197,6835680,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005187_00000000000000005126,63056,6877334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000011dd_00000000000000002f81,63111,6893543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000721e_00000000000000006b66,63349,6782193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000af99_000000000000000034fd,63197,6835851,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000af78_000000000000000062d2,63100,10911731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000f62_00000000000000007c7a,63363,10909218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008b05_00000000000000006cf1,63145,6847209,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007422_00000000000000004b65,63296,6868042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009755_00000000000000005c4f,63354,10890965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009169_00000000000000007807,63004,6823346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008e8f_00000000000000001e88,63234,6888972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005765_00000000000000006cf1,63145,6820121,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000d276_000000000000000009cf,63294,6824984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000004361_00000000000000007c6b,63171,13295103,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000519d_00000000000000005126,63056,10901065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007212_00000000000000006b66,63349,6782121,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005854_000000000000000033a7,63092,6880734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005210_00000000000000002e8c,63365,10905836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008c39_0000000000000000727e,63321,6864795,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003fe3_00000000000000007c7a,63363,13293311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000397c_0000000000000000254c,63252,13289068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000077df_00000000000000007189,63418,6885845,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000057e3_000000000000000068c0,63206,6880848,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000091f8_00000000000000001e3c,63208,6856385,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000014a8_00000000000000002ac1,63388,6889301,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000087b9_0000000000000000254c,63252,6791205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000096cf_00000000000000007696,63085,6897225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b438_00000000000000006f8c,63381,6803222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b4d_00000000000000005c4f,63354,6754425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006940_00000000000000005126,63056,6850790,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000001684_00000000000000007d6c,63464,6757040,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005e47_00000000000000005c4f,63354,6808340,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007de2_00000000000000001588,63262,6836665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b858_00000000000000005c4f,63354,6866550,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008fd2_00000000000000006cf1,63145,6828293,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000001299_00000000000000008590,63203,6867555,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000008fd1_00000000000000006cf1,63145,6828290,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b0cd_0000000000000000727e,63321,6867226,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000026e4_00000000000000002ac1,63388,13274346,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000508b_00000000000000003647,63119,6825390,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000007eaa_00000000000000001588,63262,6884400,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006bbd_00000000000000007d6c,63464,6755691,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092bb_00000000000000006fe4,63391,6805109,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000051d2_00000000000000005329,63155,6845588,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005926_00000000000000006565,63438,10903086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000161e_00000000000000005c4f,63354,6769000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000c1fc_00000000000000004489,63408,6892885,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000576f_00000000000000006cf1,63145,6820118,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000009bda_0000000000000000296e,63228,6822970,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000f29_00000000000000007c7a,63363,6787342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005828_000000000000000033a7,63092,10898402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000340c_00000000000000003692,63338,13285137,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000005e6_00000000000000004489,63408,6856277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000005908_00000000000000006565,63438,10903060,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000092fd_00000000000000006dae,63293,10906678,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000b0af_0000000000000000727e,63321,6867054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b72_00000000000000007d6c,63464,6757029,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b9e_00000000000000008916,63369,6822258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000003bee_00000000000000006224,63428,13291026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000006b9a_00000000000000008916,63369,6821970,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000043ba_00000000000000002ac1,63388,13295214,"{""type"":""MultiPoint"",""coordinates"":[]}"
